deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,method
0,0.6131940298507462,0.6109822346204669,0.5223880597014925,,,44.0,0.0,0.045454545454545456,pima,hgb,47,symmetric,0.2,0.2,random_relabel
0,0.5697910447761194,0.5648351648351648,0.2835820895522388,,,0.0,0.0,,pima,hgb,47,symmetric,0.2,0.2,class_weight_only
0,0.5951044776119403,0.5966386554621849,0.3582089552238806,,,10.0,0.0,1.0,pima,hgb,47,symmetric,0.2,0.2,oracle_relabel
0,0.5242388059701493,0.4758586969808092,0.1044776119402985,,,0.0,0.0,,pima,hgb,53,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.5357014925373134,0.49150470602615814,0.11940298507462686,0.6590909090909091,0.3409090909090909,,,,pima,hgb,53,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.6196417910447761,0.6218774833293024,0.34328358208955223,0.3409090909090909,0.022727272727272728,,,,pima,hgb,53,hidden_minority_medium,0.3,0.1,class_proportional
0,0.6438805970149254,0.6496686833765486,0.44776119402985076,,,44.0,0.0,0.20454545454545456,pima,hgb,53,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.636955223880597,0.6426215589589523,0.417910447761194,,,44.0,0.0,0.20454545454545456,pima,hgb,53,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.49516417910447763,0.4647101980924432,0.13432835820895522,,,44.0,0.0,0.045454545454545456,pima,hgb,53,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.5290149253731343,0.5103272387657602,0.19402985074626866,,,44.0,0.0,0.06818181818181818,pima,hgb,53,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.5439402985074627,0.5304625199362042,0.22388059701492538,,,44.0,0.0,0.09090909090909091,pima,hgb,53,hidden_minority_medium,0.3,0.1,random_relabel
0,0.5242388059701493,0.4758586969808092,0.1044776119402985,,,0.0,0.0,,pima,hgb,53,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.6167164179104478,0.6163836163836164,0.31343283582089554,,,22.0,0.0,1.0,pima,hgb,53,hidden_minority_medium,0.3,0.1,oracle_relabel
0,0.5265671641791045,0.5266955266955267,0.373134328358209,,,0.0,0.0,,pima,hgb,53,reverse_asymmetric,0.1,0.3,no_cleaning
44,0.5454925373134328,0.5456370008687056,0.40298507462686567,0.5681818181818182,0.13636363636363635,,,,pima,hgb,53,reverse_asymmetric,0.1,0.3,global_top_loss
44,0.5737313432835821,0.5690111661102797,0.5074626865671642,0.38636363636363635,0.06818181818181818,,,,pima,hgb,53,reverse_asymmetric,0.1,0.3,class_proportional
0,0.5355820895522387,0.517867490824802,0.5671641791044776,,,44.0,0.0,0.022727272727272728,pima,hgb,53,reverse_asymmetric,0.1,0.3,balanced_oof_relabel
0,0.5214328358208955,0.4881949733434882,0.6268656716417911,,,44.0,0.0,0.022727272727272728,pima,hgb,53,reverse_asymmetric,0.1,0.3,unbalanced_oof_relabel
0,0.48173134328358214,0.4662997110224302,0.5074626865671642,,,44.0,0.0,0.022727272727272728,pima,hgb,53,reverse_asymmetric,0.1,0.3,shuffled_score_relabel
0,0.5195820895522387,0.49921752738654146,0.5671641791044776,,,44.0,0.0,0.045454545454545456,pima,hgb,53,reverse_asymmetric,0.1,0.3,inverted_score_relabel
0,0.5251940298507463,0.5133554299083642,0.5223880597014925,,,44.0,0.0,0.022727272727272728,pima,hgb,53,reverse_asymmetric,0.1,0.3,random_relabel
0,0.5265671641791045,0.5266955266955267,0.373134328358209,,,0.0,0.0,,pima,hgb,53,reverse_asymmetric,0.1,0.3,class_weight_only
0,0.5702686567164179,0.5666666666666667,0.4925373134328358,,,5.0,0.0,1.0,pima,hgb,53,reverse_asymmetric,0.1,0.3,oracle_relabel
0,0.5532537313432836,0.5501435501435501,0.29850746268656714,,,0.0,0.0,,pima,hgb,53,symmetric,0.2,0.2,no_cleaning
44,0.5295522388059701,0.5069699192956713,0.1791044776119403,0.75,0.18181818181818182,,,,pima,hgb,53,symmetric,0.2,0.2,global_top_loss
44,0.5660298507462687,0.5670733590733591,0.3880597014925373,0.3409090909090909,0.022727272727272728,,,,pima,hgb,53,symmetric,0.2,0.2,class_proportional
0,0.5822686567164179,0.5797215655371684,0.4925373134328358,,,44.0,0.0,0.11363636363636363,pima,hgb,53,symmetric,0.2,0.2,balanced_oof_relabel
0,0.6275820895522388,0.6222222222222222,0.5671641791044776,,,44.0,0.0,0.11363636363636363,pima,hgb,53,symmetric,0.2,0.2,unbalanced_oof_relabel
0,0.5713432835820895,0.5701661364439732,0.4626865671641791,,,44.0,0.0,0.022727272727272728,pima,hgb,53,symmetric,0.2,0.2,shuffled_score_relabel
0,0.49964179104477613,0.4996255579187011,0.34328358208955223,,,44.0,0.0,0.0,pima,hgb,53,symmetric,0.2,0.2,inverted_score_relabel
0,0.5921194029850747,0.5842735042735043,0.5522388059701493,,,44.0,0.0,0.045454545454545456,pima,hgb,53,symmetric,0.2,0.2,random_relabel
0,0.5532537313432836,0.5501435501435501,0.29850746268656714,,,0.0,0.0,,pima,hgb,53,symmetric,0.2,0.2,class_weight_only
0,0.5894925373134329,0.5915404830434239,0.40298507462686567,,,12.0,0.0,1.0,pima,hgb,53,symmetric,0.2,0.2,oracle_relabel
0,0.558089552238806,0.5276190476190477,0.16417910447761194,,,0.0,0.0,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.5293134328358209,0.4643417611159547,0.07462686567164178,0.4772727272727273,0.45454545454545453,,,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.5610149253731344,0.539287754713388,0.19402985074626866,0.20454545454545456,0.09090909090909091,,,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,class_proportional
0,0.5969552238805971,0.5992897860013083,0.417910447761194,,,44.0,0.0,0.11363636363636363,pima,xgboost,13,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.5785671641791045,0.5798953543681623,0.373134328358209,,,44.0,0.0,0.11363636363636363,pima,xgboost,13,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.5812537313432835,0.5780219780219781,0.29850746268656714,,,44.0,0.0,0.1590909090909091,pima,xgboost,13,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.5220895522388059,0.4962864427447068,0.16417910447761194,,,44.0,0.0,0.045454545454545456,pima,xgboost,13,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.5554029850746268,0.5440723019670388,0.23880597014925373,,,44.0,0.0,0.045454545454545456,pima,xgboost,13,hidden_minority_medium,0.3,0.1,random_relabel
0,0.558089552238806,0.5276190476190477,0.16417910447761194,,,0.0,0.0,,pima,xgboost,13,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.6047164179104478,0.6036805093936956,0.31343283582089554,,,20.0,0.0,1.0,pima,xgboost,13,hidden_minority_medium,0.3,0.1,oracle_relabel
0,0.5785671641791045,0.5798953543681623,0.373134328358209,,,0.0,0.0,,pima,xgboost,13,reverse_asymmetric,0.1,0.3,no_cleaning
44,0.6134925373134328,0.6170869788986104,0.40298507462686567,0.5909090909090909,0.18181818181818182,,,,pima,xgboost,13,reverse_asymmetric,0.1,0.3,global_top_loss
44,0.6388059701492538,0.6426799007444168,0.47761194029850745,0.36363636363636365,0.09090909090909091,,,,pima,xgboost,13,reverse_asymmetric,0.1,0.3,class_proportional
0,0.5806567164179104,0.5733333333333333,0.5373134328358209,,,44.0,0.0,0.06818181818181818,pima,xgboost,13,reverse_asymmetric,0.1,0.3,balanced_oof_relabel
0,0.5881194029850747,0.5797970610806356,0.5522388059701493,,,44.0,0.0,0.06818181818181818,pima,xgboost,13,reverse_asymmetric,0.1,0.3,unbalanced_oof_relabel
0,0.5302686567164179,0.5229813664596273,0.4925373134328358,,,44.0,0.0,0.045454545454545456,pima,xgboost,13,reverse_asymmetric,0.1,0.3,shuffled_score_relabel
0,0.5251940298507463,0.5133554299083642,0.5223880597014925,,,44.0,0.0,0.022727272727272728,pima,xgboost,13,reverse_asymmetric,0.1,0.3,inverted_score_relabel
0,0.6094328358208956,0.5928571428571429,0.6268656716417911,,,44.0,0.0,0.045454545454545456,pima,xgboost,13,reverse_asymmetric,0.1,0.3,random_relabel
0,0.5785671641791045,0.5798953543681623,0.373134328358209,,,0.0,0.0,,pima,xgboost,13,reverse_asymmetric,0.1,0.3,class_weight_only
0,0.6313432835820896,0.6351742827773106,0.4626865671641791,,,9.0,0.0,1.0,pima,xgboost,13,reverse_asymmetric,0.1,0.3,oracle_relabel
0,0.5823283582089552,0.5752818609961468,0.26865671641791045,,,0.0,0.0,,pima,xgboost,13,symmetric,0.2,0.2,no_cleaning
44,0.5759402985074628,0.5607396016952331,0.22388059701492538,0.6590909090909091,0.29545454545454547,,,,pima,xgboost,13,symmetric,0.2,0.2,global_top_loss
44,0.6174925373134328,0.6213997090673994,0.40298507462686567,0.3409090909090909,0.045454545454545456,,,,pima,xgboost,13,symmetric,0.2,0.2,class_proportional
0,0.6028059701492537,0.6031513045562112,0.47761194029850745,,,44.0,0.0,0.09090909090909091,pima,xgboost,13,symmetric,0.2,0.2,balanced_oof_relabel
0,0.6068059701492537,0.6075036075036075,0.47761194029850745,,,44.0,0.0,0.09090909090909091,pima,xgboost,13,symmetric,0.2,0.2,unbalanced_oof_relabel
0,0.5908059701492537,0.5901328273244781,0.47761194029850745,,,44.0,0.0,0.022727272727272728,pima,xgboost,13,symmetric,0.2,0.2,shuffled_score_relabel
0,0.524179104477612,0.5235732009925558,0.3283582089552239,,,44.0,0.0,0.022727272727272728,pima,xgboost,13,symmetric,0.2,0.2,inverted_score_relabel
0,0.6073432835820896,0.608937528499772,0.4626865671641791,,,44.0,0.0,0.09090909090909091,pima,xgboost,13,symmetric,0.2,0.2,random_relabel
0,0.5823283582089552,0.5752818609961468,0.26865671641791045,,,0.0,0.0,,pima,xgboost,13,symmetric,0.2,0.2,class_weight_only
0,0.6185671641791045,0.6220850708924104,0.373134328358209,,,13.0,0.0,1.0,pima,xgboost,13,symmetric,0.2,0.2,oracle_relabel
0,0.5714029850746268,0.5594245128391914,0.23880597014925373,,,0.0,0.0,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.562089552238806,0.5312012168274427,0.16417910447761194,0.5,0.45454545454545453,,,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.7086567164179105,0.718618580349178,0.5373134328358209,0.25,0.022727272727272728,,,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,class_proportional
0,0.6635820895522389,0.6630075858991522,0.5671641791044776,,,44.0,0.0,0.09090909090909091,pima,xgboost,17,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.7328955223880597,0.7344877344877345,0.6417910447761194,,,44.0,0.0,0.11363636363636363,pima,xgboost,17,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.5543283582089552,0.5477726574500767,0.26865671641791045,,,44.0,0.0,0.022727272727272728,pima,xgboost,17,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.5055522388059701,0.48619718309859156,0.1791044776119403,,,44.0,0.0,0.0,pima,xgboost,17,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.5394029850746268,0.5290052862522889,0.23880597014925373,,,44.0,0.0,0.0,pima,xgboost,17,hidden_minority_medium,0.3,0.1,random_relabel
0,0.5714029850746268,0.5594245128391914,0.23880597014925373,,,0.0,0.0,,pima,xgboost,17,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.6041791044776119,0.6043956043956044,0.3283582089552239,,,15.0,0.0,1.0,pima,xgboost,17,hidden_minority_medium,0.3,0.1,oracle_relabel
0,0.6894328358208955,0.6852459016393442,0.6268656716417911,,,0.0,0.0,,pima,xgboost,17,reverse_asymmetric,0.1,0.3,no_cleaning
44,0.6395820895522388,0.6357586901322125,0.5671641791044776,0.5681818181818182,0.18181818181818182,,,,pima,xgboost,17,reverse_asymmetric,0.1,0.3,global_top_loss
44,0.6862089552238806,0.66662932676151,0.7164179104477612,0.38636363636363635,0.022727272727272728,,,,pima,xgboost,17,reverse_asymmetric,0.1,0.3,class_proportional
0,0.6789850746268657,0.6384180790960452,0.8059701492537313,,,44.0,0.0,0.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,balanced_oof_relabel
0,0.6864477611940298,0.6439402203556235,0.8208955223880597,,,44.0,0.0,0.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,unbalanced_oof_relabel
0,0.6131343283582089,0.5717549776955717,0.746268656716418,,,44.0,0.0,0.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,shuffled_score_relabel
0,0.547044776119403,0.5284638097077734,0.582089552238806,,,44.0,0.0,0.045454545454545456,pima,xgboost,17,reverse_asymmetric,0.1,0.3,inverted_score_relabel
0,0.6371343283582089,0.6013986013986015,0.746268656716418,,,44.0,0.0,0.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,random_relabel
0,0.6894328358208955,0.6852459016393442,0.6268656716417911,,,0.0,0.0,,pima,xgboost,17,reverse_asymmetric,0.1,0.3,class_weight_only
0,0.6838208955223881,0.6717948717948719,0.6716417910447762,,,5.0,0.0,1.0,pima,xgboost,17,reverse_asymmetric,0.1,0.3,oracle_relabel
0,0.6318805970149254,0.6363636363636364,0.44776119402985076,,,0.0,0.0,,pima,xgboost,17,symmetric,0.2,0.2,no_cleaning
44,0.6180298507462687,0.6218487394957983,0.3880597014925373,0.7045454545454546,0.18181818181818182,,,,pima,xgboost,17,symmetric,0.2,0.2,global_top_loss
44,0.6451940298507463,0.6466222128352894,0.5223880597014925,0.25,0.09090909090909091,,,,pima,xgboost,17,symmetric,0.2,0.2,class_proportional
0,0.6747462686567165,0.6558754340763975,0.7014925373134329,,,44.0,0.0,0.045454545454545456,pima,xgboost,17,symmetric,0.2,0.2,balanced_oof_relabel
0,0.693134328358209,0.6690023356690022,0.746268656716418,,,44.0,0.0,0.06818181818181818,pima,xgboost,17,symmetric,0.2,0.2,unbalanced_oof_relabel
0,0.6475820895522388,0.6448098663926003,0.5671641791044776,,,44.0,0.0,0.022727272727272728,pima,xgboost,17,symmetric,0.2,0.2,shuffled_score_relabel
0,0.5793432835820895,0.5787476280834914,0.4626865671641791,,,44.0,0.0,0.0,pima,xgboost,17,symmetric,0.2,0.2,inverted_score_relabel
0,0.6179701492537313,0.6051274827440485,0.6119402985074627,,,44.0,0.0,0.06818181818181818,pima,xgboost,17,symmetric,0.2,0.2,random_relabel
0,0.6318805970149254,0.6363636363636364,0.44776119402985076,,,0.0,0.0,,pima,xgboost,17,symmetric,0.2,0.2,class_weight_only
0,0.6308059701492538,0.633813215208564,0.47761194029850745,,,10.0,0.0,1.0,pima,xgboost,17,symmetric,0.2,0.2,oracle_relabel
0,0.5839402985074627,0.5685393258426966,0.22388059701492538,,,0.0,0.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.5167761194029851,0.4631578947368421,0.08955223880597014,0.5227272727272727,0.45454545454545453,,,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.6007164179104478,0.5994993742177722,0.31343283582089554,0.22727272727272727,0.09090909090909091,,,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,class_proportional
0,0.6174925373134328,0.6213997090673994,0.40298507462686567,,,44.0,0.0,0.11363636363636363,pima,xgboost,23,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.620955223880597,0.6250840295784116,0.417910447761194,,,44.0,0.0,0.11363636363636363,pima,xgboost,23,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.5692537313432835,0.5659772596916225,0.29850746268656714,,,44.0,0.0,0.09090909090909091,pima,xgboost,23,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.566865671641791,0.5576820839978734,0.2537313432835821,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.5399402985074627,0.5267605633802817,0.22388059701492538,,,44.0,0.0,0.0,pima,xgboost,23,hidden_minority_medium,0.3,0.1,random_relabel
0,0.5839402985074627,0.5685393258426966,0.22388059701492538,,,0.0,0.0,,pima,xgboost,23,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.5937910447761194,0.5889824461253033,0.2835820895522388,,,15.0,0.0,1.0,pima,xgboost,23,hidden_minority_medium,0.3,0.1,oracle_relabel
0,0.5988059701492537,0.5988059701492537,0.47761194029850745,,,0.0,0.0,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,no_cleaning
44,0.5868059701492537,0.5858033629835397,0.47761194029850745,0.6590909090909091,0.09090909090909091,,,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,global_top_loss
44,0.6419701492537313,0.6326145937455376,0.6119402985074627,0.3409090909090909,0.09090909090909091,,,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,class_proportional
0,0.6067462686567164,0.5747915242652084,0.7014925373134329,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,balanced_oof_relabel
0,0.6102089552238805,0.5755342667649226,0.7164179104477612,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,unbalanced_oof_relabel
0,0.5888955223880596,0.566137566137566,0.6417910447761194,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,shuffled_score_relabel
0,0.5494328358208955,0.5222966507177034,0.6268656716417911,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,reverse_asymmetric,0.1,0.3,inverted_score_relabel
0,0.6525970149253731,0.6167874231032126,0.7611940298507462,,,44.0,0.0,0.0,pima,xgboost,23,reverse_asymmetric,0.1,0.3,random_relabel
0,0.5988059701492537,0.5988059701492537,0.47761194029850745,,,0.0,0.0,,pima,xgboost,23,reverse_asymmetric,0.1,0.3,class_weight_only
0,0.5788059701492537,0.5771546028483336,0.47761194029850745,,,5.0,0.0,1.0,pima,xgboost,23,reverse_asymmetric,0.1,0.3,oracle_relabel
0,0.570865671641791,0.5615812758669901,0.2537313432835821,,,0.0,0.0,,pima,xgboost,23,symmetric,0.2,0.2,no_cleaning
44,0.5674029850746268,0.5555555555555556,0.23880597014925373,0.6590909090909091,0.2727272727272727,,,,pima,xgboost,23,symmetric,0.2,0.2,global_top_loss
44,0.5807164179104478,0.578933162387395,0.31343283582089554,0.1590909090909091,0.13636363636363635,,,,pima,xgboost,23,symmetric,0.2,0.2,class_proportional
0,0.552955223880597,0.552955223880597,0.417910447761194,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,symmetric,0.2,0.2,balanced_oof_relabel
0,0.560955223880597,0.5613275613275613,0.417910447761194,,,44.0,0.0,0.045454545454545456,pima,xgboost,23,symmetric,0.2,0.2,unbalanced_oof_relabel
0,0.6228059701492538,0.625,0.47761194029850745,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,symmetric,0.2,0.2,shuffled_score_relabel
0,0.5585671641791045,0.5593052109181141,0.373134328358209,,,44.0,0.0,0.06818181818181818,pima,xgboost,23,symmetric,0.2,0.2,inverted_score_relabel
0,0.5425671641791044,0.54296875,0.373134328358209,,,44.0,0.0,0.022727272727272728,pima,xgboost,23,symmetric,0.2,0.2,random_relabel
0,0.570865671641791,0.5615812758669901,0.2537313432835821,,,0.0,0.0,,pima,xgboost,23,symmetric,0.2,0.2,class_weight_only
0,0.6041791044776119,0.6043956043956044,0.3283582089552239,,,11.0,0.0,1.0,pima,xgboost,23,symmetric,0.2,0.2,oracle_relabel
0,0.5650149253731344,0.542997542997543,0.19402985074626866,,,0.0,0.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,no_cleaning
44,0.5591641791044776,0.5173453996983409,0.13432835820895522,0.5454545454545454,0.38636363636363635,,,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,global_top_loss
44,0.6260298507462687,0.6305242203052422,0.3880597014925373,0.29545454545454547,0.0,,,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,class_proportional
0,0.6278805970149254,0.6319643025484712,0.44776119402985076,,,44.0,0.0,0.1590909090909091,pima,xgboost,29,hidden_minority_medium,0.3,0.1,balanced_oof_relabel
0,0.6273432835820896,0.6307692307692307,0.4626865671641791,,,44.0,0.0,0.1590909090909091,pima,xgboost,29,hidden_minority_medium,0.3,0.1,unbalanced_oof_relabel
0,0.5967164179104478,0.5953425698787271,0.31343283582089554,,,44.0,0.0,0.0,pima,xgboost,29,hidden_minority_medium,0.3,0.1,shuffled_score_relabel
0,0.5340895522388059,0.5065759637188209,0.16417910447761194,,,44.0,0.0,0.0,pima,xgboost,29,hidden_minority_medium,0.3,0.1,inverted_score_relabel
0,0.6311044776119403,0.6351449400545901,0.3582089552238806,,,44.0,0.0,0.045454545454545456,pima,xgboost,29,hidden_minority_medium,0.3,0.1,random_relabel
0,0.5650149253731344,0.542997542997543,0.19402985074626866,,,0.0,0.0,,pima,xgboost,29,hidden_minority_medium,0.3,0.1,class_weight_only
0,0.6167164179104478,0.6163836163836164,0.31343283582089554,,,22.0,0.0,1.0,pima,xgboost,29,hidden_minority_medium,0.3,0.1,oracle_relabel
